artist,sale_year,sale_location,sale_price_adj,low_est_adj,high_est_adj,performance
Raymond Pettibon,2007,New York,51786.87386057817,24660.416124084844,36990.624186127265,2.099999999148433
Glenn Ligon,2007,New York,110971.8725583818,49320.83224816969,73981.24837225453,2.249999999543803
Christopher Wool,2007,New York,154127.60077553027,61651.04031021211,86311.45643429695,2.4999999995944915
Barbara Kruger,2007,New York,345245.8257371878,184953.12093063633,246604.16124084845,1.8666666665657403
Fred Tomaselli,2007,New York,184953.12093063633,61651.04031021211,86311.45643429695,2.99999999951339
Roy Lichtenstein,2007,New York,530198.9466678242,554859.362791909,678161.4434123333,0.955555555538334
Jack Pierson,2007,New York,431557.2821714848,246604.16124084845,308255.20155106054,1.749999999929036
Richard Prince,2007,New York,2342739.53178806,986416.6449633938,1479624.9674450906,2.374999999975923
Jeff Koons,2007,New York,1294671.8465144543,431557.2821714848,554859.362791909,2.999999999930484
John Baldessari,2007,New York,197283.32899267875,184953.12093063633,246604.16124084845,1.0666666666089946
Mary Heilmann,2007,New York,129467.18465144542,43155.72821714848,55485.9362791909,2.9999999993048427
Laurie Simmons,2007,New York,98641.66449633938,49320.83224816969,73981.24837225453,1.9999999995944917
Ugo Rondinone,2007,New York,258934.36930289085,123302.08062042423,184953.12093063633,2.099999999829686
Billy Sullivan,2007,New York,17262.291286859392,18495.312093063632,24660.416124084844,0.9333333328287011
Terry Winters,2007,New York,16029.270480655148,14796.249674450906,22194.37451167636,1.0833333326011658
George Condo,2007,New York,86311.45643429695,49320.83224816969,73981.24837225453,1.7499999996451803
Francesco Clemente,2007,New York,80146.35240327574,49320.83224816969,73981.24837225453,1.6249999996705244
Alex Katz,2007,New York,48087.811441965445,36990.624186127265,49320.83224816969,1.2999999996485594
Vik Muniz,2007,New York,51786.87386057817,36990.624186127265,49320.83224816969,1.3999999996215255
Ashley Bickerton,2007,New York,36990.624186127265,49320.83224816969,73981.24837225453,0.7499999998479343
William Kentridge,2007,New York,55485.9362791909,36990.624186127265,49320.83224816969,1.4999999995944917
Jenny Holzer,2007,New York,123302.08062042423,61651.04031021211,86311.45643429695,1.9999999996755933
Jasper Johns,2007,New York,1233020.8062042422,493208.3224816969,739812.4837225453,2.499999999949311
Robert Rauschenberg,2007,New York,493208.3224816969,369906.24186127266,493208.3224816969,1.333333333297288
Joel Shapiro,2007,New York,209613.53705472118,86311.45643429695,110971.8725583818,2.4285714282900557
Cecily Brown,2007,New York,258934.36930289085,98641.66449633938,147962.49674450906,2.624999999733885
Tom Friedman,2007,New York,55485.9362791909,98641.66449633938,147962.49674450906,0.5624999999429754
Tony Oursler,2007,New York,71515.20675984604,43155.72821714848,55485.9362791909,1.6571428567588655
Marilyn Minter,2007,New York,61651.04031021211,24660.416124084844,36990.624186127265,2.4999999989862296
Martha Rosler,2007,New York,14796.249674450906,9864.166449633938,14796.249674450906,1.4999999984793444
Cindy Sherman,2007,New York,61651.04031021211,30825.520155106056,43155.72821714848,1.999999999351187
Carroll Dunham,2007,New York,129467.18465144542,61651.04031021211,86311.45643429695,2.099999999659373
Ralph Gibson,2007,New York,2466.0416124084845,3699.0624186127266,6165.104031021211,0.6666666648644082
Tim Noble and Sue Webster,2007,New York,29592.499348901812,61651.04031021211,86311.45643429695,0.4799999999221424
Allen Ruppersberg,2007,New York,36990.624186127265,12330.208062042422,18495.312093063632,2.999999997566951
Andrea Zittel,2007,New York,73981.24837225453,73981.24837225453,98641.66449633938,0.9999999998648306
Sanaa (Kazuyo Sejima and Ryue Nishizawa),2007,New York,27126.45773649333,3699.0624186127266,4932.083224816969,7.33333331350849
Vija Celmins,2007,New York,27126.45773649333,8631.145643429696,11097.18725583818,3.142857139215845
William Wegman,2007,New York,34524.582573718784,18495.312093063632,24660.416124084844,1.8666666656574022
Chuck Close,2007,New York,8631.145643429696,9864.166449633938,14796.249674450906,0.8749999991129509
Louise Nevelson,2007,New York,29592.499348901812,22194.37451167636,30825.520155106056,1.3333333327325805
Rirkrit Tiravanija,2007,New York,20961.353705472116,14796.249674450906,22194.37451167636,1.4166666657092168
Rachel Feinstein,2007,New York,7398.124837225453,12330.208062042422,18495.312093063632,0.5999999995133902
Bryan Hunt,2007,New York,11097.18725583818,12330.208062042422,18495.312093063632,0.8999999992700853
Sarah Morris,2007,New York,11097.18725583818,8631.145643429696,11097.18725583818,1.2857142842246638
David Salle,2007,New York,184953.12093063633,184953.12093063633,246604.16124084845,0.9999999999459324
Marlene Dumas,2007,New York,209613.53705472118,123302.08062042423,184953.12093063633,1.6999999998621271
John Currin,2007,New York,172622.9128685939,110971.8725583818,147962.49674450906,1.5555555554153797
Cady Noland,2007,New York,356343.012993026,98641.66449633938,147962.49674450906,3.6124999996337754
Rudolf Stingel,2007,New York,879143.8348236247,147962.49674450906,221943.7451167636,5.941666666265101
Richard Prince,2007,New York,474713.01038863324,184953.12093063633,246604.16124084845,2.566666666527893
Jim Hodges,2007,New York,622675.5071331423,246604.16124084845,369906.24186127266,2.5249999998976094
Anselm Reyle,2007,New York,134399.2678762624,73981.24837225453,98641.66449633938,1.8166666664211089
Jules de Balincourt,2007,New York,326750.5136441242,123302.08062042423,184953.12093063633,2.6499999997850807
Mark Grotjahn,2007,New York,1155340.4954133749,369906.24186127266,493208.3224816969,3.123333333248897
Steven Parrino,2007,New York,810094.6696761871,493208.3224816969,739812.4837225453,1.6424999999666974
Tim Noble and Sue Webster,2007,New York,667064.2561564951,493208.3224816969,739812.4837225453,1.3524999999725775
Damien Hirst,2007,New York,851524.1687646498,739812.4837225453,986416.6449633938,1.1509999999844422
Andy Warhol,2007,New York,667064.2561564951,616510.4031021211,863114.5643429696,1.0819999999824497
Ugo Rondinone,2007,New York,474713.01038863324,369906.24186127266,493208.3224816969,1.2833333332986399
Olafur Eliasson,2007,New York,163991.76722516422,123302.08062042423,184953.12093063633,1.3299999998921348
Maurizio Cattelan,2007,New York,282361.76462077146,147962.49674450906,221943.7451167636,1.9083333332043593
Rudolf Stingel,2007,New York,2398225.468067251,616510.4031021211,863114.5643429696,3.8899999999369035
Sherrie Levine,2007,New York,0.0,184953.12093063633,246604.16124084845,0.0
Robert Gober,2007,New York,297158.01429522235,184953.12093063633,246604.16124084845,1.6066666665797977
Matthew Barney,2007,New York,163991.76722516422,123302.08062042423,184953.12093063633,1.3299999998921348
Richard Prince and Cindy Sherman,2007,New York,593083.0077842405,246604.16124084845,369906.24186127266,2.4049999999024756
Mike Kelley,2007,New York,810094.6696761871,739812.4837225453,986416.6449633938,1.094999999985199
Richard Prince,2007,New York,0.0,1849531.2093063632,2466041.6124084843,0.0
Carroll Dunham,2007,New York,533898.0090864368,184953.12093063633,308255.20155106054,2.886666666510591
Subodh Gupta,2007,New York,252769.26527186966,123302.08062042423,184953.12093063633,2.0499999998337417
James Rosenquist,2007,New York,415528.0116908296,308255.20155106054,431557.2821714848,1.34799999995627
Cecily Brown,2007,New York,1362487.9908556875,739812.4837225453,986416.6449633938,1.841666666641773
Mike Kelley,2007,New York,371139.2626674769,369906.24186127266,493208.3224816969,1.0033333333062093
Wang Guangyi,2007,New York,282361.76462077146,123302.08062042423,184953.12093063633,2.289999999814277
Zeng Fanzhi,2007,New York,1293438.82570825,986416.6449633938,1479624.9674450906,1.3112499999867069
Richard Prince,2007,New York,5298290.404259629,1849531.2093063632,3082552.0155106056,2.864666666651178
Damien Hirst,2007,New York,2812520.4589518765,1849531.2093063632,3082552.0155106056,1.5206666666584447
Glenn Brown,2007,New York,593083.0077842405,308255.20155106054,431557.2821714848,1.9239999999375843
Tim Noble and Sue Webster,2007,New York,90010.51885290968,98641.66449633938,147962.49674450906,0.9124999999074934
Cecily Brown,2007,New York,563490.5084353387,567189.5708539514,739812.4837225453,0.9934782608520496
Martin Eder,2007,New York,193584.26657406602,147962.49674450906,221943.7451167636,1.30833333324491
Daniel Richter,2007,New York,0.0,431557.2821714848,554859.362791909,0.0
Wilhelm Sasnal,2007,New York,193584.26657406602,98641.66449633938,147962.49674450906,1.9624999998010473
Matthias Weischer,2007,New York,519101.759411986,369906.24186127266,493208.3224816969,1.4033333332953957
Andreas Gursky,2007,New York,0.0,369906.24186127266,493208.3224816969,0.0
Yoshitomo Nara,2007,New York,326750.5136441242,308255.20155106054,431557.2821714848,1.059999999965613
Zhan Wang,2007,New York,415528.0116908296,184953.12093063633,246604.16124084845,2.2466666665451944
Mariko Mori,2007,New York,0.0,246604.16124084845,369906.24186127266,0.0
Yue Minjun,2007,New York,1569635.4862980002,1479624.9674450906,2219437.451167636,1.0608333333261637
Yan Pei-Ming,2007,New York,741045.5045287495,493208.3224816969,739812.4837225453,1.5024999999695359
Andy Warhol,2007,New York,0.0,863114.5643429696,1109718.725583818,0.0
Robert Indiana,2007,New York,711453.0051798477,493208.3224816969,739812.4837225453,1.4424999999707526
Willem de Kooning,2007,New York,7231667.028387881,6165104.031021211,8631145.643429695,1.1729999999980973
Andy Warhol,2007,New York,741045.5045287495,616510.4031021211,863114.5643429696,1.201999999980503
Robert Rauschenberg,2007,New York,711453.0051798477,616510.4031021211,863114.5643429696,1.1539999999812818
Andy Warhol,2007,New York,0.0,1233020.8062042422,1849531.2093063632,0.0
Ed Ruscha,2007,New York,667064.2561564951,616510.4031021211,863114.5643429696,1.0819999999824497
On Kawara,2007,New York,445120.51103973144,308255.20155106054,431557.2821714848,1.4439999999531556
Robert Ryman,2007,New York,1845832.1468877506,986416.6449633938,1479624.9674450906,1.87124999998103
Gerhard Richter,2007,New York,2260127.1377723757,2219437.451167636,3082552.0155106056,1.018333333328745
John McCracken,2007,New York,178788.01689961512,123302.08062042423,184953.12093063633,1.4499999998824025
Jiri Georg Dokoupil,2007,New York,0.0,246604.16124084845,369906.24186127266,0.0
James Rosenquist,2007,New York,593083.0077842405,493208.3224816969,739812.4837225453,1.2024999999756187
Charles Bell,2007,New York,948192.9999710623,863114.5643429696,1109718.725583818,1.0985714285587007
Julian Schnabel,2007,New York,326750.5136441242,308255.20155106054,431557.2821714848,1.059999999965613
David Salle,2007,New York,474713.01038863324,308255.20155106054,431557.2821714848,1.5399999999500413
Georg Baselitz,2007,New York,810094.6696761871,308255.20155106054,431557.2821714848,2.6279999999147456
Matthew Barney,2007,New York,134399.2678762624,98641.66449633938,147962.49674450906,1.3624999998618736
Wim Delvoye,2007,New York,393333.6371791533,123302.08062042423,184953.12093063633,3.1899999997412856
Ross Bleckner,2007,New York,149195.5175507133,123302.08062042423,184953.12093063633,1.209999999901867
Mike Kelley,2007,New York,0.0,246604.16124084845,369906.24186127266,0.0
Robert Longo,2007,New York,0.0,49320.83224816969,73981.24837225453,0.0
George Condo,2007,New York,104806.76852736059,49320.83224816969,73981.24837225453,2.1249999995691473
John Armleder,2007,New York,67816.14434123332,36990.624186127265,49320.83224816969,1.833333332837712
Damien Hirst,2007,New York,0.0,493208.3224816969,739812.4837225453,0.0
Michael Raedecker,2007,New York,208380.51624851694,147962.49674450906,221943.7451167636,1.4083333332381518
Daniel Richter,2007,New York,593083.0077842405,493208.3224816969,739812.4837225453,1.2024999999756187
Franz Ackermann,2007,New York,0.0,369906.24186127266,493208.3224816969,0.0
Jonathan Meese,2007,New York,0.0,246604.16124084845,369906.24186127266,0.0
Thomas Scheibitz,2007,New York,178788.01689961512,147962.49674450906,221943.7451167636,1.2083333332516686
Sui Jianguo,2007,New York,267565.51494632056,147962.49674450906,221943.7451167636,1.808333333211118
Wang Guangyi,2007,New York,267565.51494632056,123302.08062042423,184953.12093063633,2.169999999824009
Zhang Huan,2007,New York,178788.01689961512,147962.49674450906,221943.7451167636,1.2083333332516686
Zeng Fanzhi,2007,New York,741045.5045287495,616510.4031021211,863114.5643429696,1.201999999980503
Neo Rauch,2007,New York,252769.26527186966,184953.12093063633,246604.16124084845,1.3666666665927742
Michael Raedecker,2007,New York,178788.01689961512,147962.49674450906,221943.7451167636,1.2083333332516686
Ugo Rondinone,2007,New York,200982.39141129146,98641.66449633938,147962.49674450906,2.037499999793444
Kai Althoff,2007,New York,134399.2678762624,123302.08062042423,184953.12093063633,1.0899999999115992
Vladimir Dubossarsky and Alexandre Vinogradov,2007,New York,223176.76592296784,86311.45643429695,110971.8725583818,2.585714285414706
Ugo Rondinone,2016,London,432357.70367947605,153863.742994996,230795.08188927826,2.8100038074950335
Mark Bradford,2016,London,653921.7066335565,538523.6330857017,692387.3760806978,1.2142859968363677
Adrian Ghenie,2016,London,653921.7066335565,538523.6330857017,692387.3760806978,1.2142859968363677
Rudolf Stingel,2016,London,1392469.8034224003,1077048.3313778348,1538640.6255692542,1.2928573053245696
Rudolf Stingel,2016,London,2038698.5892078148,1538640.6255692542,2307960.405750666,1.3249998442230804
Richard Prince,2016,London,598530.9721966443,615456.0371864154,923183.5231764073,0.9724999610421083
Michelangelo Pistoletto,2016,London,1392469.8034224003,615456.0371864154,923183.5231764073,2.2625008437085334
Mimmo Rotella,2016,London,0.0,461591.22898498795,769319.7801814113,0.0
Marino Marini,2016,London,192329.4124421371,215409.24019299436,276954.73739099276,0.8928559065567123
Domenico Gnoli,2016,London,1484788.0492193978,1538640.6255692542,2307960.405750666,0.9649998996097074
Anselm Kiefer,2016,London,3675812.2233351525,615456.0371864154,923183.5231764073,5.972501691720446
Dame Barbara Hepworth,2016,London,893949.9978708954,692387.3760806978,846252.1842821251,1.291112502539033
Leon Kossoff,2016,London,340039.4578824784,307727.485989992,461591.22898498795,1.1050019038029228
"Sir Peter Blake, R.A.",2016,London,0.0,92318.2457969976,123090.99439599678,0.0
Joan Miró,2016,London,561603.460836559,615456.0371864154,923183.5231764073,0.9124997187367422
Joan Miró,2016,London,0.0,615456.0371864154,923183.5231764073,0.0
Egon Schiele,2016,London,0.0,430818.4803859887,538523.6330857017,0.0
Jean Dubuffet,2016,London,0.0,276954.73739099276,384659.89009070565,0.0
Jean Fautrier,2016,London,330807.3137408492,230795.08188927826,307727.485989992,1.4333377948028265
Gerhard Richter,2016,London,690849.2179936419,615456.0371864154,923183.5231764073,1.1224997014257343
Sam Francis,2016,London,0.0,461591.22898498795,769319.7801814113,0.0
Alexander Calder,2016,London,930877.5092309808,769319.7801814113,1077048.3313778348,1.2100007476726686
Lee Ufan,2016,London,358502.6809593054,307727.485989992,461591.22898498795,1.1650005191909139
Chung Sang-Hwa,2016,London,690849.2179936419,461591.22898498795,615456.0371864154,1.4966688589335029
